date,ticker,sw_posts,tw_posts,sw_comments,tw_comments,sw_likes,tw_likes,sw_impressions,tw_impressions,sw_sent,tw_sent,datetime
2025-03-18 11:00:00,TSLA,56,160,6,960,41,7658,29803,6747066,0.52323,0.50764,2025-03-18 11:00:00
2025-03-18 10:00:00,TSLA,236,492,11,4509,148,61729,166330,60696804,0.51269,0.51087,2025-03-18 10:00:00
2025-03-18 09:00:00,TSLA,241,436,15,5804,187,58331,84628,38111112,0.50947,0.49092,2025-03-18 09:00:00
2025-03-18 08:00:00,TSLA,239,709,24,15754,241,206048,60468,36618334,0.50202,0.60407,2025-03-18 08:00:00
2025-03-18 07:00:00,TSLA,220,580,42,23803,244,152838,170052,112700034,0.50275,0.48531,2025-03-18 07:00:00
2025-03-18 06:00:00,TSLA,37,93,8,598,24,2304,9978,767337,0.50003,0.55059,2025-03-18 06:00:00
2025-03-18 05:00:00,TSLA,44,79,20,961,90,5018,11795,1298717,0.51511,0.53428,2025-03-18 05:00:00
2025-03-18 04:00:00,TSLA,35,54,18,655,77,2347,8873,195576,0.5222,0.61617,2025-03-18 04:00:00
2025-03-18 03:00:00,TSLA,56,80,30,1032,142,5745,178452,19502946,0.5298,0.52282,2025-03-18 03:00:00
2025-03-18 02:00:00,TSLA,62,204,27,5886,94,25403,21716,3053142,0.50589,0.48884,2025-03-18 02:00:00
2025-03-18 01:00:00,TSLA,75,236,20,4260,107,32203,11083,814374,0.51123,0.60428,2025-03-18 01:00:00
2025-03-18 00:00:00,TSLA,119,335,29,9271,97,37329,152900,33837983,0.51059,0.4941,2025-03-18 00:00:00
2025-03-17 23:00:00,TSLA,130,266,49,10221,156,34423,106491,34806882,0.50703,0.50225,2025-03-17 23:00:00
2025-03-17 22:00:00,TSLA,128,248,48,6859,238,45944,31192,7065169,0.50862,0.52166,2025-03-17 22:00:00
2025-03-17 21:00:00,TSLA,185,240,52,3603,239,23655,26027,9229236,0.51394,0.50671,2025-03-17 21:00:00
2025-03-17 20:00:00,TSLA,204,246,59,14461,343,28722,68206,19455726,0.50704,0.50189,2025-03-17 20:00:00
2025-03-17 19:00:00,TSLA,200,696,54,39274,314,304169,40089,40422697,0.50864,0.49055,2025-03-17 19:00:00
2025-03-17 18:00:00,TSLA,70,184,21,3421,162,32110,43647,6248879,0.4979,0.48202,2025-03-17 18:00:00
2025-03-17 17:00:00,TSLA,216,541,41,15467,259,143944,72613,16884073,0.51569,0.55853,2025-03-17 17:00:00
2025-03-17 16:00:00,TSLA,116,256,24,4656,197,45386,66472,12766761,0.53075,0.5299,2025-03-17 16:00:00
2025-03-17 15:00:00,TSLA,0,0,0,0,0,0,0,0,0.5,0.5,2025-03-17 15:00:00
2025-03-17 15:00:00,TSLA,108,181,0,0,0,0,787320,100672387,0.52558,0.50866,2025-03-17 15:00:00
2025-03-17 14:00:00,TSLA,75,107,9,214,51,2736,20713,2215675,0.54288,0.53189,2025-03-17 14:00:00
2025-03-17 13:00:00,TSLA,240,286,19,1920,207,19346,70588,25993000,0.51091,0.54502,2025-03-17 13:00:00
2025-03-17 12:00:00,TSLA,14,44,15,533,8,450,3463,190499,0.4605,0.53377,2025-03-17 12:00:00
2025-03-17 11:00:00,TSLA,112,314,5,1351,81,29130,205757,10979791,0.51031,0.49583,2025-03-17 11:00:00
2025-03-17 10:00:00,TSLA,152,407,12,3266,179,79852,30417,15076606,0.50647,0.54101,2025-03-17 10:00:00
2025-03-17 09:00:00,TSLA,224,432,39,7320,263,88017,133283,30649027,0.50743,0.51439,2025-03-17 09:00:00
2025-03-17 08:00:00,TSLA,141,234,25,3030,252,37665,78065,15305364,0.5147,0.58578,2025-03-17 08:00:00
2025-03-17 07:00:00,TSLA,98,118,36,3847,177,6993,23556,2209759,0.50986,0.50918,2025-03-17 07:00:00
2025-03-17 06:00:00,TSLA,94,326,22,6860,152,68833,54985,19443163,0.4924,0.47442,2025-03-17 06:00:00
2025-03-17 05:00:00,TSLA,67,223,17,2954,165,49324,8657,1481109,0.52646,0.60014,2025-03-17 05:00:00
2025-03-17 04:00:00,TSLA,47,77,16,1290,121,5855,9194,847314,0.54579,0.52716,2025-03-17 04:00:00
2025-03-17 03:00:00,TSLA,27,38,15,629,74,1347,167476,9524761,0.48119,0.47367,2025-03-17 03:00:00
2025-03-17 02:00:00,TSLA,71,92,32,2738,106,4043,11956,1286057,0.51032,0.50603,2025-03-17 02:00:00
2025-03-17 01:00:00,TSLA,68,210,33,5232,122,32134,13123,1304182,0.50715,0.59559,2025-03-17 01:00:00
2025-03-17 00:00:00,TSLA,107,317,42,7179,194,74082,299567,134384715,0.50954,0.50191,2025-03-17 00:00:00
2025-03-16 23:00:00,TSLA,114,300,39,7148,151,48856,230877,30485562,0.52625,0.56805,2025-03-16 23:00:00
2025-03-16 22:00:00,TSLA,112,212,34,2508,193,30936,10372,2274969,0.51764,0.52882,2025-03-16 22:00:00
2025-03-16 21:00:00,TSLA,132,236,42,10122,180,29892,79740,13457204,0.51633,0.50008,2025-03-16 21:00:00
2025-03-16 20:00:00,TSLA,140,164,41,5771,221,11083,29160,6128132,0.51562,0.5118,2025-03-16 20:00:00
2025-03-16 19:00:00,TSLA,142,154,25,2562,232,7507,61814,9190918,0.52074,0.53255,2025-03-16 19:00:00
2025-03-16 18:00:00,TSLA,132,433,30,9453,182,104169,36894,20019957,0.52649,0.60782,2025-03-16 18:00:00
2025-03-16 17:00:00,TSLA,139,341,25,4384,208,71364,62905,12271666,0.50809,0.54743,2025-03-16 17:00:00
2025-03-16 16:00:00,TSLA,130,304,35,1166,183,53220,31045,218456,0.49898,0.48106,2025-03-16 16:00:00
2025-03-16 15:00:00,TSLA,124,253,32,2381,148,30992,35174,4820326,0.5071,0.51287,2025-03-16 15:00:00
2025-03-16 14:00:00,TSLA,113,173,26,3493,161,15834,55226,4708700,0.52506,0.56651,2025-03-16 14:00:00
2025-03-16 13:00:00,TSLA,146,189,35,5512,156,12086,458518,69623150,0.49673,0.61998,2025-03-16 13:00:00
2025-03-16 12:00:00,TSLA,156,167,37,5485,163,5157,245647,44854015,0.52094,0.5019,2025-03-16 12:00:00
2025-03-16 11:00:00,TSLA,83,245,40,3789,148,43564,104515,26911928,0.50749,0.49646,2025-03-16 11:00:00
2025-03-16 10:00:00,TSLA,90,236,30,3380,105,26643,19726,6237857,0.52899,0.56228,2025-03-16 10:00:00
2025-03-16 09:00:00,TSLA,46,115,11,1379,58,6847,6704,789817,0.50987,0.49124,2025-03-16 09:00:00
2025-03-16 08:00:00,TSLA,65,116,10,1081,75,6090,40651,1292811,0.48572,0.47249,2025-03-16 08:00:00
2025-03-16 07:00:00,TSLA,52,79,14,1089,64,2823,13675,686927,0.52633,0.51207,2025-03-16 07:00:00
2025-03-16 06:00:00,TSLA,46,50,4,108,69,696,9053,266974,0.49326,0.49871,2025-03-16 06:00:00
2025-03-16 05:00:00,TSLA,24,79,4,194,14,1463,3307,232671,0.53438,0.60551,2025-03-16 05:00:00
2025-03-16 04:00:00,TSLA,27,85,10,287,52,5625,2810,133755,0.54089,0.52647,2025-03-16 04:00:00
2025-03-16 03:00:00,TSLA,39,91,13,1213,42,3646,19070,1974557,0.51921,0.50023,2025-03-16 03:00:00
2025-03-16 02:00:00,TSLA,38,77,13,1077,57,3619,4562,502444,0.53397,0.5345,2025-03-16 02:00:00
2025-03-16 01:00:00,TSLA,70,135,14,1715,64,6679,299626,44902530,0.48881,0.47783,2025-03-16 01:00:00
2025-03-16 00:00:00,TSLA,60,174,18,901,60,12363,34878,1053283,0.50282,0.4941,2025-03-16 00:00:00
2025-03-15 23:00:00,TSLA,79,219,21,4581,89,22117,32134,8584201,0.50153,0.49835,2025-03-15 23:00:00
2025-03-15 22:00:00,TSLA,113,278,32,9301,96,26900,39620,942090,0.47444,0.45729,2025-03-15 22:00:00
2025-03-15 21:00:00,TSLA,72,125,32,3542,112,9530,46193,4846944,0.54635,0.52984,2025-03-15 21:00:00
2025-03-15 20:00:00,TSLA,104,170,20,2370,128,13632,76976,6576592,0.51789,0.55693,2025-03-15 20:00:00
2025-03-15 19:00:00,TSLA,76,80,29,1098,119,1470,108089,9403894,0.50701,0.51651,2025-03-15 19:00:00
2025-03-15 18:00:00,TSLA,77,265,30,8630,193,70501,32767,6674830,0.51248,0.49681,2025-03-15 18:00:00
2025-03-15 17:00:00,TSLA,103,318,28,1966,79,31450,15207,5121795,0.5028,0.49124,2025-03-15 17:00:00
2025-03-15 16:00:00,TSLA,94,215,25,5266,139,27952,28456,2019323,0.52504,0.506,2025-03-15 16:00:00
2025-03-15 15:00:00,TSLA,104,226,24,4366,147,29409,72065,21267944,0.5145,0.59129,2025-03-15 15:00:00
2025-03-15 14:00:00,TSLA,112,211,24,4357,147,23393,244544,14860606,0.52271,0.50902,2025-03-15 14:00:00
2025-03-15 13:00:00,TSLA,97,136,32,1448,174,11441,138113,3961312,0.49368,0.47582,2025-03-15 13:00:00
2025-03-15 12:00:00,TSLA,147,171,34,2522,181,9370,82673,8472211,0.49682,0.50118,2025-03-15 12:00:00
2025-03-15 11:00:00,TSLA,90,307,37,5878,161,67697,19763,5451467,0.49557,0.55939,2025-03-15 11:00:00
2025-03-15 10:00:00,TSLA,87,241,35,7629,157,42799,40785,8413915,0.51856,0.64391,2025-03-15 10:00:00
2025-03-15 09:00:00,TSLA,63,154,24,3537,131,20272,28581,5041036,0.52254,0.50346,2025-03-15 09:00:00
2025-03-15 08:00:00,TSLA,50,117,12,1094,64,7154,7560,732978,0.51424,0.58139,2025-03-15 08:00:00
2025-03-15 07:00:00,TSLA,43,70,5,202,48,2092,16122,1575679,0.54433,0.57654,2025-03-15 07:00:00
2025-03-15 06:00:00,TSLA,29,40,3,78,19,359,808,13260,0.53983,0.65673,2025-03-15 06:00:00
2025-03-15 05:00:00,TSLA,22,75,8,601,41,4242,1622,43028,0.46155,0.44953,2025-03-15 05:00:00
2025-03-15 04:00:00,TSLA,35,108,6,680,57,7698,3955,295147,0.54626,0.53084,2025-03-15 04:00:00
2025-03-15 03:00:00,TSLA,0,0,0,0,0,0,0,0,0.5,0.5,2025-03-15 03:00:00
2025-03-15 03:00:00,TSLA,55,162,0,0,35,6805,0,0,0.51549,0.62827,2025-03-15 03:00:00
2025-03-15 02:00:00,TSLA,37,80,11,616,44,3106,3985,300581,0.49449,0.55787,2025-03-15 02:00:00
2025-03-15 01:00:00,TSLA,45,85,27,1745,58,3701,24329,2548846,0.53549,0.52454,2025-03-15 01:00:00
2025-03-15 00:00:00,TSLA,105,186,15,1522,101,13113,12866,2190113,0.50507,0.52826,2025-03-15 00:00:00
2025-03-14 23:00:00,TSLA,65,75,29,496,144,3204,13523,1504788,0.51768,0.517,2025-03-14 23:00:00
2025-03-14 22:00:00,TSLA,77,83,29,2353,109,1787,104969,10131638,0.53401,0.52279,2025-03-14 22:00:00
2025-03-14 21:00:00,TSLA,126,412,48,20267,150,81368,69297,41426136,0.51275,0.49645,2025-03-14 21:00:00
2025-03-14 20:00:00,TSLA,114,269,58,14451,126,32725,50974,18464077,0.51011,0.61283,2025-03-14 20:00:00
2025-03-14 19:00:00,TSLA,52,116,23,1987,103,10946,78444,9383482,0.5166,0.5136,2025-03-14 19:00:00
2025-03-14 18:00:00,TSLA,113,175,32,3001,135,13669,27276,1362670,0.51124,0.4955,2025-03-14 18:00:00
2025-03-14 17:00:00,TSLA,118,172,52,1620,172,15397,174656,38376643,0.51489,0.61969,2025-03-14 17:00:00
2025-03-14 16:00:00,TSLA,177,216,38,2696,209,15851,45593,2342906,0.50384,0.48635,2025-03-14 16:00:00
2025-03-14 15:00:00,TSLA,63,187,10,1906,36,8149,20615,3458205,0.51811,0.50965,2025-03-14 15:00:00
2025-03-14 14:00:00,TSLA,231,657,40,22293,216,164669,155412,57980932,0.52661,0.54628,2025-03-14 14:00:00
2025-03-14 13:00:00,TSLA,239,603,36,19581,193,120360,119699,62768967,0.51062,0.60263,2025-03-14 13:00:00
2025-03-14 12:00:00,TSLA,166,326,11,1485,164,42286,1170356,315532846,0.5105,0.50185,2025-03-14 12:00:00
2025-03-14 11:00:00,TSLA,53,90,2,90,25,1476,10705,1076612,0.50062,0.48377,2025-03-14 11:00:00
2025-03-14 10:00:00,TSLA,10,14,13,105,6,43,8583,172202,0.3832,0.39265,2025-03-14 10:00:00
2025-03-14 09:00:00,TSLA,238,240,42,9530,187,2379,803819,263013362,0.51524,0.56631,2025-03-14 09:00:00
2025-03-14 08:00:00,TSLA,33,104,4,415,35,4662,9552,370243,0.437,0.43285,2025-03-14 08:00:00
2025-03-14 07:00:00,TSLA,79,239,35,6888,153,44961,87764,28024229,0.5197,0.53309,2025-03-14 07:00:00
2025-03-14 06:00:00,TSLA,55,123,18,1401,121,13582,212743,17290800,0.50164,0.49462,2025-03-14 06:00:00
2025-03-14 05:00:00,TSLA,52,101,22,1550,77,6083,47164,4555468,0.56719,0.61354,2025-03-14 05:00:00
2025-03-14 04:00:00,TSLA,44,64,19,1267,105,3468,16025,937608,0.51164,0.60348,2025-03-14 04:00:00
2025-03-14 03:00:00,TSLA,29,35,9,346,100,1209,15511,655549,0.52334,0.50663,2025-03-14 03:00:00
2025-03-14 02:00:00,TSLA,66,74,23,1572,95,1839,12983,851931,0.52679,0.57064,2025-03-14 02:00:00
2025-03-14 01:00:00,TSLA,64,181,22,2976,76,15928,33686,8845863,0.49294,0.50492,2025-03-14 01:00:00
2025-03-14 00:00:00,TSLA,116,292,55,12930,180,54190,20576,2894501,0.53039,0.61386,2025-03-14 00:00:00
2025-03-13 23:00:00,TSLA,94,225,35,4741,198,43734,43998,14085415,0.50578,0.49558,2025-03-13 23:00:00
2025-03-13 22:00:00,TSLA,72,121,29,1170,180,14201,44818,4069880,0.49608,0.47835,2025-03-13 22:00:00
2025-03-13 21:00:00,TSLA,25,40,8,327,47,1122,3035,47883,0.494,0.57272,2025-03-13 21:00:00
2025-03-13 20:00:00,TSLA,158,212,53,11958,217,20391,110538,16930039,0.50589,0.49151,2025-03-13 20:00:00
2025-03-13 19:00:00,TSLA,158,498,65,29274,233,147875,59571,38190821,0.53074,0.53042,2025-03-13 19:00:00
2025-03-13 18:00:00,TSLA,205,618,61,27138,257,194605,101630,61060361,0.50759,0.51461,2025-03-13 18:00:00
2025-03-13 17:00:00,TSLA,240,340,41,13850,257,43207,235721,112092285,0.52158,0.62357,2025-03-13 17:00:00
2025-03-13 16:00:00,TSLA,240,317,21,5463,200,27329,302978,103949586,0.52595,0.52181,2025-03-13 16:00:00
2025-03-13 15:00:00,TSLA,240,263,27,6217,228,13530,123853,44676921,0.52445,0.5744,2025-03-13 15:00:00
2025-03-13 14:00:00,TSLA,204,569,31,12245,197,127703,119783,47585164,0.51397,0.5309,2025-03-13 14:00:00
2025-03-13 13:00:00,TSLA,240,639,21,6156,249,173454,103372,21427776,0.5236,0.50571,2025-03-13 13:00:00
2025-03-13 12:00:00,TSLA,240,564,15,4561,245,133130,118866,44895610,0.49458,0.48689,2025-03-13 12:00:00
2025-03-13 11:00:00,TSLA,240,434,20,7976,226,70282,60594,16426075,0.5196,0.53733,2025-03-13 11:00:00
2025-03-13 10:00:00,TSLA,240,372,13,4693,138,29598,108121,37076250,0.52925,0.62167,2025-03-13 10:00:00
2025-03-13 09:00:00,TSLA,240,313,23,7349,260,34136,56819,21520148,0.53182,0.51524,2025-03-13 09:00:00
2025-03-13 08:00:00,TSLA,9,30,51,915,2,81,1182,41629,0.446,0.43071,2025-03-13 08:00:00
2025-03-13 07:00:00,TSLA,219,650,34,14706,221,173467,210080,199014968,0.50814,0.51918,2025-03-13 07:00:00
2025-03-13 06:00:00,TSLA,140,398,46,7652,176,81174,25272,11473753,0.50782,0.49182,2025-03-13 06:00:00
2025-03-13 05:00:00,TSLA,120,248,33,8688,221,46045,14099,1539974,0.50858,0.50477,2025-03-13 05:00:00
2025-03-13 04:00:00,TSLA,72,129,10,141,110,10038,9933,972584,0.48747,0.46992,2025-03-13 04:00:00
2025-03-13 03:00:00,TSLA,105,138,30,2969,197,11589,40472,3995189,0.50588,0.4979,2025-03-13 03:00:00
2025-03-13 02:00:00,TSLA,114,124,20,1926,148,3999,47891,5986801,0.51963,0.55996,2025-03-13 02:00:00
2025-03-13 01:00:00,TSLA,119,120,35,2378,167,688,62887,5184049,0.51571,0.4972,2025-03-13 01:00:00
2025-03-13 00:00:00,TSLA,48,127,2,69,84,11606,31402,5004733,0.51758,0.5015,2025-03-13 00:00:00
2025-03-12 23:00:00,TSLA,134,314,59,7161,222,66927,38823,2320989,0.52204,0.51044,2025-03-12 23:00:00
2025-03-12 22:00:00,TSLA,157,350,67,24361,212,67540,134851,57886875,0.52739,0.65839,2025-03-12 22:00:00
2025-03-12 21:00:00,TSLA,217,335,34,9997,159,30495,108565,19711426,0.50906,0.5865,2025-03-12 21:00:00
2025-03-12 20:00:00,TSLA,235,340,42,9836,168,29366,308767,154827826,0.52354,0.51219,2025-03-12 20:00:00
2025-03-12 19:00:00,TSLA,233,282,34,7188,167,16153,148214,21353438,0.50274,0.53446,2025-03-12 19:00:00
2025-03-12 18:00:00,TSLA,191,565,52,15936,241,163966,41068,25361254,0.51958,0.52488,2025-03-12 18:00:00
2025-03-12 17:00:00,TSLA,218,617,47,5738,213,151808,900642,431190828,0.52183,0.50759,2025-03-12 17:00:00
2025-03-12 16:00:00,TSLA,238,490,27,12866,236,96722,121052,79449336,0.5244,0.65301,2025-03-12 16:00:00
2025-03-12 15:00:00,TSLA,240,468,26,9703,0,0,0,0,0.5,0.50558,2025-03-12 15:00:00
2025-03-12 15:00:00,TSLA,0,0,0,0,0,0,0,0,0.5,0.5,2025-03-12 15:00:00
2025-03-12 14:00:00,TSLA,234,393,34,11399,256,65401,94854,48922031,0.52741,0.59772,2025-03-12 14:00:00
2025-03-12 13:00:00,TSLA,280,731,28,1871,240,187528,198094,70022599,0.53076,0.51309,2025-03-12 13:00:00
2025-03-12 12:00:00,TSLA,240,597,16,9022,251,152801,210423,178778942,0.52216,0.56963,2025-03-12 12:00:00
2025-03-12 11:00:00,TSLA,77,168,6,1005,108,16192,62888,4760915,0.50126,0.49842,2025-03-12 11:00:00
2025-03-12 10:00:00,TSLA,167,278,13,2034,140,24904,177286,19565836,0.52372,0.50615,2025-03-12 10:00:00
2025-03-12 09:00:00,TSLA,258,364,28,6446,231,41390,270694,71335774,0.54015,0.53083,2025-03-12 09:00:00
2025-03-12 08:00:00,TSLA,101,119,16,1327,87,3255,11216,1356673,0.49808,0.53497,2025-03-12 08:00:00
2025-03-12 07:00:00,TSLA,211,658,44,29993,336,279300,54593,34974884,0.51894,0.60671,2025-03-12 07:00:00
2025-03-12 06:00:00,TSLA,137,381,32,13228,226,97961,32633,15688474,0.51756,0.50189,2025-03-12 06:00:00
2025-03-12 05:00:00,TSLA,141,375,29,10018,213,86951,11943,4239596,0.49975,0.53751,2025-03-12 05:00:00
2025-03-12 04:00:00,TSLA,121,231,32,5521,164,29051,14208,284593,0.48174,0.49082,2025-03-12 04:00:00
2025-03-12 03:00:00,TSLA,125,206,23,3813,137,17790,32261,3663644,0.50581,0.58045,2025-03-12 03:00:00
2025-03-12 02:00:00,TSLA,87,103,26,505,168,5584,86638,4486231,0.51014,0.50738,2025-03-12 02:00:00
2025-03-12 01:00:00,TSLA,128,441,40,5870,184,112075,36785,13173186,0.48312,0.46561,2025-03-12 01:00:00
2025-03-12 00:00:00,TSLA,157,520,47,24774,205,141979,63591,15569509,0.5321,0.61163,2025-03-12 00:00:00
2025-03-11 23:00:00,TSLA,214,530,65,29294,252,135731,195052,109499398,0.51244,0.55015,2025-03-11 23:00:00
2025-03-11 22:00:00,TSLA,218,475,44,18894,186,78504,55944,35815397,0.50094,0.621,2025-03-11 22:00:00
2025-03-11 21:00:00,TSLA,230,475,56,19138,249,99132,670954,328979183,0.51224,0.51679,2025-03-11 21:00:00
2025-03-11 20:00:00,TSLA,228,320,46,7411,293,45744,351797,32471060,0.51339,0.50126,2025-03-11 20:00:00
2025-03-11 19:00:00,TSLA,230,302,55,752,255,32648,193214,74604122,0.52749,0.65515,2025-03-11 19:00:00
2025-03-11 18:00:00,TSLA,89,97,10,268,91,1888,67398,1576603,0.52269,0.5036,2025-03-11 18:00:00
2025-03-11 17:00:00,TSLA,128,355,22,7793,171,68855,24317,7758365,0.50927,0.49621,2025-03-11 17:00:00
2025-03-11 16:00:00,TSLA,241,639,22,11601,232,160832,61691,22462913,0.5154,0.54598,2025-03-11 16:00:00
2025-03-11 15:00:00,TSLA,239,455,25,7227,157,54514,248653,129514559,0.52756,0.53159,2025-03-11 15:00:00
2025-03-11 14:00:00,TSLA,155,279,15,1560,118,23405,120124,27777555,0.50605,0.49284,2025-03-11 14:00:00
2025-03-11 13:00:00,TSLA,36,55,1,26,18,565,8591,529402,0.50083,0.48672,2025-03-11 13:00:00
2025-03-11 12:00:00,TSLA,240,825,19,17029,180,204515,129443,43926613,0.53878,0.51912,2025-03-11 12:00:00
2025-03-11 11:00:00,TSLA,240,792,18,13160,156,164093,147625,159487994,0.51042,0.57595,2025-03-11 11:00:00
2025-03-11 10:00:00,TSLA,241,712,6,4163,117,100154,192836,51537114,0.52831,0.51747,2025-03-11 10:00:00
2025-03-11 09:00:00,TSLA,139,211,9,1922,131,15471,86668,27012564,0.51018,0.55439,2025-03-11 09:00:00
2025-03-11 08:00:00,TSLA,118,151,22,3529,147,8865,43693,3381141,0.52834,0.52649,2025-03-11 08:00:00
2025-03-11 07:00:00,TSLA,240,253,25,676,210,9003,71646,14872629,0.53055,0.51123,2025-03-11 07:00:00
2025-03-11 06:00:00,TSLA,220,645,46,21258,270,207791,212934,106774829,0.52144,0.51159,2025-03-11 06:00:00
2025-03-11 05:00:00,TSLA,237,617,46,22019,254,167243,348654,229625911,0.53728,0.57494,2025-03-11 05:00:00
2025-03-11 04:00:00,TSLA,116,288,20,3259,95,27858,28815,6220762,0.52547,0.50637,2025-03-11 04:00:00
2025-03-11 03:00:00,TSLA,170,299,48,3867,232,47988,78346,30783029,0.52845,0.51298,2025-03-11 03:00:00
2025-03-11 02:00:00,TSLA,214,322,60,7454,236,41769,218866,21264104,0.52164,0.50871,2025-03-11 02:00:00
2025-03-11 01:00:00,TSLA,232,247,28,5690,185,8371,159339,8980687,0.52608,0.53453,2025-03-11 01:00:00
2025-03-11 00:00:00,TSLA,240,780,27,18472,167,170698,91632,43506594,0.51367,0.58683,2025-03-11 00:00:00
2025-03-10 23:00:00,TSLA,239,744,36,18437,148,138901,50842,6369577,0.51961,0.50698,2025-03-10 23:00:00
2025-03-10 22:00:00,TSLA,229,529,17,4154,145,72514,52944,24213787,0.52975,0.51045,2025-03-10 22:00:00
2025-03-10 21:00:00,TSLA,240,484,28,7344,174,68738,153560,85693828,0.49995,0.50267,2025-03-10 21:00:00
2025-03-10 20:00:00,TSLA,241,460,17,1537,122,42926,55027,21191088,0.49835,0.48589,2025-03-10 20:00:00
2025-03-10 19:00:00,TSLA,47,60,3,176,23,544,17246,1454737,0.51011,0.62916,2025-03-10 19:00:00
2025-03-10 18:00:00,TSLA,240,284,17,3848,121,10993,173327,53366467,0.5179,0.52119,2025-03-10 18:00:00
2025-03-10 17:00:00,TSLA,240,826,29,20421,201,228932,80883,91689832,0.5181,0.58241,2025-03-10 17:00:00
2025-03-10 16:00:00,TSLA,154,400,10,2671,127,54043,244264,68396177,0.51235,0.54017,2025-03-10 16:00:00
2025-03-10 15:00:00,TSLA,240,594,8,2002,140,84360,139574,27114716,0.51409,0.49536,2025-03-10 15:00:00
2025-03-10 14:00:00,TSLA,171,300,1,319,129,26627,43439,12390230,0.50223,0.49,2025-03-10 14:00:00
2025-03-10 13:00:00,TSLA,80,132,2,237,40,3348,292482,24183780,0.4746,0.50101,2025-03-10 13:00:00
2025-03-10 12:00:00,TSLA,240,336,12,3827,163,26598,238139,73902476,0.53408,0.64666,2025-03-10 12:00:00
2025-03-10 11:00:00,TSLA,260,843,6,3937,146,160854,66064,82789411,0.51744,0.58045,2025-03-10 11:00:00
2025-03-10 10:00:00,TSLA,95,295,1,168,33,12253,21093,7278435,0.52273,0.50744,2025-03-10 10:00:00
2025-03-10 09:00:00,TSLA,240,665,29,12307,306,230382,89103,86463602,0.51324,0.53449,2025-03-10 09:00:00
2025-03-10 08:00:00,TSLA,208,454,29,13045,332,134439,44808,28821421,0.51234,0.57564,2025-03-10 08:00:00
2025-03-10 07:00:00,TSLA,48,91,14,1330,94,6514,18690,752450,0.50004,0.49056,2025-03-10 07:00:00
2025-03-10 06:00:00,TSLA,171,279,28,8511,319,55577,56656,12026833,0.51594,0.499,2025-03-10 06:00:00
2025-03-10 05:00:00,TSLA,124,341,23,1468,254,97296,11434,2227889,0.51069,0.51003,2025-03-10 05:00:00
2025-03-10 04:00:00,TSLA,76,185,8,491,113,20845,18731,3025253,0.51578,0.49695,2025-03-10 04:00:00
2025-03-10 03:00:00,TSLA,0,0,0,0,0,0,0,0,0.5,0.5,2025-03-10 03:00:00
2025-03-10 03:00:00,TSLA,53,123,0,0,96,11191,0,0,0.49604,0.56541,2025-03-10 03:00:00
2025-03-10 02:00:00,TSLA,51,82,6,419,79,3978,12094,1111581,0.55212,0.58867,2025-03-10 02:00:00
2025-03-10 01:00:00,TSLA,61,83,13,977,129,4956,9116,1068722,0.50869,0.62463,2025-03-10 01:00:00
2025-03-10 00:00:00,TSLA,70,239,23,2291,133,43472,69143,22583634,0.48966,0.47584,2025-03-10 00:00:00
2025-03-09 23:00:00,TSLA,109,333,42,7034,156,64460,56115,7050305,0.52063,0.50706,2025-03-09 23:00:00
2025-03-09 22:00:00,TSLA,110,322,44,557,183,70230,37537,16183499,0.50662,0.62325,2025-03-09 22:00:00
2025-03-09 21:00:00,TSLA,193,414,58,22729,289,104549,325464,89511824,0.4876,0.55458,2025-03-09 21:00:00
2025-03-09 20:00:00,TSLA,195,363,41,14844,226,60914,37516,13060235,0.52005,0.50801,2025-03-09 20:00:00
2025-03-09 19:00:00,TSLA,144,253,26,5428,231,40317,28262,4543274,0.48092,0.50615,2025-03-09 19:00:00
2025-03-09 18:00:00,TSLA,151,173,21,2307,300,14711,84863,17699808,0.50103,0.50254,2025-03-09 18:00:00
2025-03-09 17:00:00,TSLA,151,160,31,1845,218,6224,55519,7903132,0.50099,0.48913,2025-03-09 17:00:00
2025-03-09 16:00:00,TSLA,134,435,25,5062,153,87124,19607,10045102,0.50493,0.48972,2025-03-09 16:00:00
2025-03-09 15:00:00,TSLA,135,327,37,13151,171,55542,135982,21593417,0.50085,0.48273,2025-03-09 15:00:00
2025-03-09 14:00:00,TSLA,126,290,15,4016,179,48988,31244,12917826,0.48077,0.53814,2025-03-09 14:00:00
2025-03-09 13:00:00,TSLA,157,252,32,6040,192,29524,60334,11461299,0.5012,0.52661,2025-03-09 13:00:00
2025-03-09 12:00:00,TSLA,94,142,29,2189,179,14068,281562,15961768,0.47186,0.45475,2025-03-09 12:00:00
2025-03-09 11:00:00,TSLA,158,201,33,4007,183,14417,37200,5427005,0.51078,0.50806,2025-03-09 11:00:00
2025-03-09 10:00:00,TSLA,84,256,20,1725,128,40556,11902,3934018,0.51174,0.49609,2025-03-09 10:00:00
2025-03-09 09:00:00,TSLA,107,312,25,7924,98,36336,45359,13805899,0.49042,0.59088,2025-03-09 09:00:00
2025-03-09 08:00:00,TSLA,58,150,9,1440,49,7812,5922,1123448,0.55419,0.53489,2025-03-09 08:00:00
2025-03-09 07:00:00,TSLA,38,77,4,203,49,3095,40140,3782705,0.52147,0.5057,2025-03-09 07:00:00
2025-03-09 06:00:00,TSLA,25,44,4,127,61,1842,5820,24261,0.5308,0.55101,2025-03-09 06:00:00
